web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1549195645-1266","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@HeartDiseases","Everyday Health","Tips for getting enough protein when you eat #vegetarian or #vegan: http://bit.ly/S3yxb7","","2","2","1350957264000","7:24 AM - 23 Oct 2012","/HeartDiseases/status/260559769981550593"
"1549195645-314","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@ForksOverKnives","Forks Over Knives","#Vegan athlete @RobertCheeke writes about taking Dr. Campbell's eCornell plant-based certification course. http://ow.ly/g1dEv","2","26","15","1355261285000","2:58 AM - 12 Dec 2012","/ForksOverKnives/status/278612140292726784"
"1549195645-995","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@NewBeauty","NewBeauty Magazine","Low carb #diet, raw diet, #vegan diet, Mediterranean diet, #ZoneDiet...find out the pros and cons here: http://ow.ly/f4yzA","","4","3","1352239285000","3:31 AM - 7 Nov 2012","/NewBeauty/status/265936955567656962"
"1549195645-1036","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@2eatwellRD","Danielle Omar MS RDN","#Glutenfree, #dairy free, #vegan and raw. Plus no added sugars. http://bit.ly/NLton3  #yummy","","","2","1352050291000","11:01 PM - 4 Nov 2012","/2eatwellRD/status/265144255398424576"
"1549195645-951","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganLunchTruck","The Cinnamon Snail","PLEASE RT: Serving FREE hot #Vegan food & fresh donuts Friday 12:00-6:00ish 192 beach 96th street rockaway beach @occupysandy #sandyrelief","3","116","5","1352431068000","8:47 AM - 9 Nov 2012","/VeganLunchTruck/status/266741351981408259"
"1549195645-701","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","This #vegan dish tastes similar to mashed potatoes but with fewer calories... MASHED CAULIFLOWER: http://bit.ly/RUdRna  #WFMdish","1","20","25","1353521709000","11:45 PM - 21 Nov 2012","/WholeFoods/status/271315832766857216"
"1549195645-974","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@gfreeblonde","Courty Lynn","The perfect cupcakes for Thanksgiving:-) “Gingerbread Cupcakes, Pumpkin Buttercream @forgivingmartha http://vsb.li/jqOlwr  #glutenfree #vegan","2","4","1","1352305658000","9:57 PM - 7 Nov 2012","/gfreeblonde/status/266215342299283456"
"1549195645-811","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@karmachow","Melissa Costello","#Vegan Pumpkin Cheescake will be a hit on your #thanksgiving table @fitsugar  @popsugartv  http://www.fitsugar.com/Vegan-Pumpkin-Cheesecake-Recipe-25927118 … #delicious #recipe","","3","2","1353094068000","12:57 AM - 17 Nov 2012","/karmachow/status/269522175915094016"
"1549195645-704","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","This delicious #vegan dish is good eating at its best! BUTTERNUT SQUASH & KALE SALAD: http://bit.ly/UltsMU  #WFMdish","","15","13","1353514508000","9:45 PM - 21 Nov 2012","/WholeFoods/status/271285625834065920"
"1549195645-361","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Raw #Vegan Desserts: A Great Choice! http://ow.ly/fLfCn","","3","","1355076053000","11:30 PM - 9 Dec 2012","/OneGreenPlanet/status/277835221041291264"
"1549195645-1240","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@genebaur","Gene Baur","Empathy is what drives my veganism. #vegan","1","5","6","1351089855000","8:14 PM - 24 Oct 2012","/genebaur/status/261115893709410307"
"1549195645-1196","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeggieFest","Veggie Fest Chicago","#Vegan #Turkey Loaf http://shar.es/uTm0d  SOS #Vegetarian Life Blog RT @SOS_Chicagoland #Thanksgiving #recipe #veganrecipes #meatlessmonday","","4","1","1351249231000","4:30 PM - 26 Oct 2012","/VeggieFest/status/261784366710157312"
"1549195645-392","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@glitterphobia","Gabi","Saving my appetite for the 5-course #glutenfree #vegan dinner at @CafeMyHouse's Witches & Fortune Tellers party tonight! #cantwait","1","1","2","1354913153000","2:15 AM - 8 Dec 2012","/glitterphobia/status/277151971700518913"
"1549195645-536","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@delightgfmag","Delight Gluten-Free","100s of #glutenfree & allergen-free recipes are available on our webiste: http://www.delightglutenfree.com/recipes  #gfree #eggfree #nutfree #vegan #ricefree","","3","2","1354209511000","10:48 PM - 29 Nov 2012","/delightgfmag/status/274200683325054976"
"1549195645-1010","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Jenny_Nicol_","Jenny Nicol","#VEGAN Bodybuilding @veganmuscle RT “@scorpioM8: http://www.bodybuilding.com/fun/2013-bodyspace-spokesmodel-search-voting.html … Please #vote for me & my buddy ""Treesize"" all month long! THANK YOU!!”","1","5","","1352162432000","6:10 AM - 6 Nov 2012","/Jenny_Nicol_/status/265614608256098304"
"1549195645-947","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@friendlyfood","Pippa Kendrick","Apple & Cinnamon Muffins at The Intolerant Gourmet! http://tiny.cc/9n8hnw  #glutenfree #vegan and perfect for the weekend.","1","4","1","1352462081000","5:24 PM - 9 Nov 2012","/friendlyfood/status/266871428798894080"
"1549195645-2","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@DougMcNish","Douglas McNish","Sour cream and onion kale chips anyone? (pg 298 Eat Raw Eat Well) #raw #vegan http://instagr.am/p/T4PaH8vvKC/","","1","2","1356909390000","4:46 AM - 31 Dec 2012","/DougMcNish/status/285524793736966144"
"1549195645-530","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegan","Vegan","RT @TJCKMau5 I wish the world was @vegan. >> I think you meant #vegan. The world has quite enough of me as it is!","","","4","1354228661000","4:07 AM - 30 Nov 2012","/vegan/status/274281003198074880"
"1549195645-485","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegucated","Vegucated","Eat healthier, live more compassionately - go #vegan. Our movie might help you and your family: http://youtu.be/GKzng1_byMY","","9","","1354439356000","2:39 PM - 2 Dec 2012","/vegucated/status/275164720821051392"
"1549195645-1319","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegbooks","Kristin @Vegbooks","Vegan vampires? Oh yes, in time for #Halloween! Check out http://vegbooks.org/index.php/2010/12/02/vunce-upon-a-time/ … & http://vegbooks.org/index.php/2011/10/18/6210/ …. #kidlit #vegan","","2","1","1350744148000","8:12 PM - 20 Oct 2012","/vegbooks/status/259665894014328834"
"1549195645-1170","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@udisglutenfree","Udi's Gluten Free","No Bake Twix Bars - #paleo, #vegan and #glutenfree! http://bit.ly/S1f8qQ","3","13","27","1351371720000","2:32 AM - 28 Oct 2012","/udisglutenfree/status/262298124788301824"
"1549195645-1399","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VegNews","VegNews Magazine","No, really. A #vegan diet is insanely good for you. Yet another study shows that the meat-free live longer. http://ow.ly/ev62J","4","37","13","1350393323000","6:45 PM - 16 Oct 2012","/VegNews/status/258194430794817536"
"1549195645-1204","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@JuicyLadies","Juicy Ladies","Start your morning on a sweet notes with our #mouthwatering gluten free #vegan chocolate donuts. pic.twitter.com/ZAKe5xBT","","","2","1351198513000","2:25 AM - 26 Oct 2012","/JuicyLadies/status/261571640981344256"
"1549195645-1125","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@norecipes","No Recipes","Stay cozy with this hearty, warming, #vegan Japanese soup http://mf.tt/83mn","","2","4","1351630550000","2:25 AM - 31 Oct 2012","/norecipes/status/263383734340972545"
"1549195645-18","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@FloreVegan","Flore Vegan Cafe","[RECIPE] Black Bean and Roasted Corn Salad with Tortilla Chips: http://ow.ly/gquVx  #vegan","","1","1","1356852006000","12:50 PM - 30 Dec 2012","/FloreVegan/status/285284109813698562"
"1549195645-592","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@yummly","Yummly","This #Sushi Roll Rice Salad comes together beautifully! #vegan http://yumm.ly/UXy6Ph pic.twitter.com/jW5EtspJ","","3","","1353970632000","4:27 AM - 27 Nov 2012","/yummly/status/273198750330150912"
"1549195645-498","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@DaraStyle","Dara Style","#rawfood #lowfat #vegan
Arugula cucumber red pepper apple spirulina hemp no salt no. Oil http://campl.us/m3md","1","","3","1354344527000","12:18 PM - 1 Dec 2012","/DaraStyle/status/274766979947180032"
"1549195645-1250","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@FARMUSA","FARM Animal Rights","The sweetest way to save a life - thanks to @rescuechocolate! Buy a #vegan bar or two & help farm animals this month! http://RescueChocolate.com","","10","","1351017757000","12:12 AM - 24 Oct 2012","/FARMUSA/status/260813493924679680"
"1549195645-1024","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@FARMUSA","FARM Animal Rights","Show off your culinary skills w/ these lasagna cupcakes! http://veg.gy/1BYpn  #MeatoutMondays #vegan pic.twitter.com/42VkwpZD","1","3","2","1352127445000","8:27 PM - 5 Nov 2012","/FARMUSA/status/265467862574039041"
"1549195645-524","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganmainstream","Vegan Mainstream","<3 @vegancuts for coming up with another amaziing way to spread vegan cheer - #Vegan holiday box http://bit.ly/TmFg01","","2","2","1354242660000","8:01 AM - 30 Nov 2012","/Veganmainstream/status/274339720396419072"
"1549195645-447","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","Looking at the Libby Awards nominee page is making us HUNGRYYY! Which #vegan fake meat is UR fave?! http://bit.ly/XmkovV","","2","1","1354650603000","1:20 AM - 5 Dec 2012","/peta2/status/276050754463227904"
"1549195645-358","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Frollein_Punkt","Catfish Victim","Bald neuer #vegan laden in #berlin #neukoelln #yummy https://veganladen-kollektiv.net/veganladen-eroeffnet-in-kuerze/ … YEAH!","","2","2","1355084158000","1:45 AM - 10 Dec 2012","/Frollein_Punkt/status/277869216303050753"
"1549195645-265","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@caramcdo","Cara McDonald","Bahaha this is the life of a #vegetarian or #vegan. http://instagram.com/p/TMbygsngv5/","1","2","2","1355491096000","6:48 PM - 14 Dec 2012","/caramcdo/status/279576037535412224"
"1549195645-652","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganTweeter","Vegan Tweeter (Alex)","If you aren't aware that animal agriculture uses ~70% of the grain grown in the US before it ever feeds a hungry person, now you are. #Vegan","1","24","6","1353704468000","2:31 AM - 24 Nov 2012","/VeganTweeter/status/272082379093442560"
"1549195645-1088","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganCloud","Ando-ken","Don't mix it up. Today is #vegan day! The #govegan day is every other day of the year. #wvd","","4","2","1351786383000","9:43 PM - 1 Nov 2012","/VeganCloud/status/264037346020843520"
"1549195645-1218","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@demuthsbath","Demuths","As of today we'll be doing afternoon tea every day at 3pm (3:30pm Saturdays). #vegan & #glutenfree options included: http://on.fb.me/RXxXvg","","2","1","1351156439000","2:43 PM - 25 Oct 2012","/demuthsbath/status/261395170073923585"
"1549195645-77","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@MacVegan","Jeffrey Coolwater","I assure you, if you care at all about #animals, the ONLY #petition you need to sign is the one that says, *I'M #VEGAN*","","3","1","1356587760000","11:26 AM - 27 Dec 2012","/MacVegan/status/284175780022464513"
"1549195645-1210","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@davidgoodyoga","David Good","#Toronto top 5 #vegan restaurants NOW Magazine @livefoodbarhttp://www.nowtoronto.com/food/story.cfm?content=189334 …","1","6","3","1351182715000","10:01 PM - 25 Oct 2012","/davidgoodyoga/status/261505376975982592"
"1549195645-1211","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","Get FREE spook-tacular #Halloween candy tags & stick 'em on your #vegan sweets! http://bit.ly/RWhB5W  http://yfrog.com/ntmc5eaj","","1","5","1351182608000","10:00 PM - 25 Oct 2012","/peta2/status/261504928697171968"
"1549195645-1314","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Nothing is quite as cozy and comforting as a warm bowl of soup! Here are 12 delicious recipes: http://ow.ly/eA1IH  #vegan","3","3","4","1350756119000","11:31 PM - 20 Oct 2012","/OneGreenPlanet/status/259716103947821056"
"1549195645-1352","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@SheKnows","SheKnows","This is a perfect afternoon eye candy: Orange poppy seed cake, and it's #vegan. http://bit.ly/TwFLDO   #MisoVeganpic.twitter.com/M2CqsLeE","","3","2","1350586459000","12:24 AM - 19 Oct 2012","/SheKnows/status/259004497878196224"
"1549195645-415","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@ourhenhouse","Our Hen House","In NYC? Don't miss @mooshoes_nyc Adoption Day this Sunday! Leave with cute #vegan shoes AND a cute new family member! http://alturl.com/vhmur","","3","","1354809746000","9:32 PM - 6 Dec 2012","/ourhenhouse/status/276718248031047680"
"1549195645-139","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","A gorgeously green and zesty #vegan side dish! GREEN BEANS W/ MINT & SATSUMAS: http://bit.ly/12wZyKS  #WFMdish","","9","12","1356220805000","5:30 AM - 23 Dec 2012","/WholeFoods/status/282636661223981059"
"1549195645-434","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganLunchTruck","The Cinnamon Snail","PLEASE RT: cinnamon snail #vegan truck in this poll of the country's best food trucks. Think we are NUMBER ONE? vote: http://www.surveymonkey.com/s/BestFoodTrucksUS2012 …","","7","2","1354722750000","9:22 PM - 5 Dec 2012","/VeganLunchTruck/status/276353360926474240"
"1549195645-1273","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta","PETA","Top 10 #Vegan BLTs Nationwide (Warning: Clicking through may cause drooling) PHOTOS: http://bit.ly/RPXVAS","2","22","3","1350925383000","10:33 PM - 22 Oct 2012","/peta/status/260426048439717888"
"1549195645-746","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","This delicious #vegan dish is good eating at its best! BUTTERNUT SQUASH & KALE SALAD: http://bit.ly/WgY5Cr  #WFMdish","5","16","23","1353363309000","3:45 AM - 20 Nov 2012","/WholeFoods/status/270651453599805440"
"1549195645-274","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@TheGayVegans","The Gay Vegans","Thoughts of dolphins being massacred,tortured right now & those fighting with their last beath to protect their young. #vegan #tweet4taiji","","6","1","1355445187000","6:03 AM - 14 Dec 2012","/TheGayVegans/status/279383480947847169"
"1549195645-363","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@D_M_Reynolds","Debbie Reynolds","@EarthActivists Today a friend told me her family (2 ad + 3 ch) are all going #vegan for health reasons. Setting example works miracles :-)","1","3","1","1355075393000","11:19 PM - 9 Dec 2012","/D_M_Reynolds/status/277832454927175680"
"1549195645-848","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@JohnPaulSelects","John Paul Selects","Polish by @shoplvx is #5free made w/o the 5 most harmful toxins in nail lacquer. Did we mention they're also #vegan? http://ow.ly/feTvk","","2","1","1352916305000","11:35 PM - 14 Nov 2012","/JohnPaulSelects/status/268776583576313857"
"1549195645-1065","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@thefullhelping","Gena Hamshaw","SO excited to have finally met the wonderful @heygouter ! They're making innovative & delicious #raw #vegan waves in DC. Review to come!","","2","1","1351886663000","1:34 AM - 3 Nov 2012","/thefullhelping/status/264457952356880384"
"1549195645-176","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@JenniferMolidor","Jennifer Molidor","Ractopamine. Sounds delicious. What's in your burger? White Slime, Pink Slime, & Ractopamine aren't in mine http://aldf.org/article.php?id=2279 … #vegan","","1","2","1356025783000","11:19 PM - 20 Dec 2012","/JenniferMolidor/status/281818680302657538"
"1549195645-1357","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta","PETA","""There are so many good substitutes available now that I really don't miss anything!""-@IMKristenBell on being #vegan http://shpe.co/U5LYvM","5","23","8","1350577804000","10:00 PM - 18 Oct 2012","/peta/status/258968197976444928"
"1549195645-559","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@bifnaked","Bif Naked","Oranges, bananas, dates, tahini, water,.. Blend in blender..mix in shaker cup with chia+hemp seeds let chill 30min. VOILA! #Vegan PUDDING","4","5","5","1354116934000","9:05 PM - 28 Nov 2012","/bifnaked/status/273812386731925505"
"1549195645-239","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@KarmaVegan23","Karma","VEGANS ARE EXTREME?

#Tweet4taiji 
#Vegan
#Compassionpic.twitter.com/wjx9nHYJ","","12","5","1355658010000","5:10 PM - 16 Dec 2012","/KarmaVegan23/status/280276125341601792"
"1549195645-505","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LoveMySilk","Silk","#Vegan Silk Seasonal Nog: 90 calories, 1g fat, 3g protein / serving. Happy #SilkHolidays! $1 off coupon: http://bit.ly/SeasonCoupon","1","10","2","1354326907000","7:25 AM - 1 Dec 2012","/LoveMySilk/status/274693076595929090"
"1549195645-1153","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","A great alternative to the typical grain: Spicy Curry (Cauliflower) Rice with Kale! http://ow.ly/eNnom  #vegan #kale","","1","4","1351461653000","3:30 AM - 29 Oct 2012","/OneGreenPlanet/status/262675329213149184"
"1549195645-346","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Chocolate HEALTH Cookies http://ow.ly/fXbLJ  #vegan","1","4","4","1355115649000","10:30 AM - 10 Dec 2012","/OneGreenPlanet/status/278001298274676737"
"1549195645-977","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@hotbeansvegan","Hot Beans","RT @SendItCourier: GET HUNGRY. Starting Nov. 13 we will be delivering the best vegan burritos in the city from @hotbeansvegan #biketo #vegan","","3","2","1352302003000","8:56 PM - 7 Nov 2012","/hotbeansvegan/status/266200012281769984"
"1549195645-1200","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Take a look at these gorgeously delicious #vegan treats! CHOCOLATE-RASPBERRY CUPCAKES: http://bit.ly/SBIe0C  #WFMdish","1","28","42","1351216806000","7:30 AM - 26 Oct 2012","/WholeFoods/status/261648366021263362"
"1549195645-735","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Here's an excellent recipe for #vegan gravy... VEGAN MUSHROOM GRAVY: http://bit.ly/Wi4n4N  #WFMdish","2","16","19","1353424505000","8:45 PM - 20 Nov 2012","/WholeFoods/status/270908125966659584"
"1549195645-1060","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@daiyafoods","Daiya Foods","Looks awesome! RT @vegcoastvan: #Vegan tatchos with @daiyacheese. http://instagr.am/p/RgjHIgouBx/","1","3","1","1351896231000","4:13 AM - 3 Nov 2012","/daiyafoods/status/264498083520466944"
"1549195645-1116","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeggieFest","Veggie Fest Chicago","The 13 Most Decadent #Vegan #Recipes from @VegNews - http://shar.es/coT7D   RT @SOS_Chicagoland","","2","2","1351644730000","6:22 AM - 31 Oct 2012","/VeggieFest/status/263443211022897154"
"1549195645-1194","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@gardenofliferaw","Garden of Life®","GIVEAWAY TODAY! Tweet why you want to win any VITAMIN CODE supplement! #raw #vegan","5","1","2","1351253036000","5:33 PM - 26 Oct 2012","/gardenofliferaw/status/261800325634199552"
"1549195645-418","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Active4Oceans","Maryann","Beyond repulsion and heartbreaking.
PLEASE GO #VEGAN  http://fb.me/2ppQvMpnb","1","4","2","1354787438000","3:20 PM - 6 Dec 2012","/Active4Oceans/status/276624683112202240"
"1549195645-822","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@ourhenhouse","Our Hen House","LUV Cinnamon Snail @veganlunchtruck! They're feeding Sandy victims free #vegan food! We R helping w/a @Tofurky trothttp://bit.ly/TKA2vA","","4","1","1353040921000","10:12 AM - 16 Nov 2012","/ourhenhouse/status/269299257822023680"
"1549195645-124","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Here's a wonderful #vegan side dish for your Christmas celebration! CHARD W/ SHERRY VINEGAR & WALNUTS: http://bit.ly/1083hyY  #WFMdish","1","11","5","1356295509000","2:15 AM - 24 Dec 2012","/WholeFoods/status/282949993046884352"
"1549195645-918","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@PCC","PCC Markets","PCC recipes galore for your #meatless Thanksgiving on @Pinterest! » http://pcc.coop/SVrnJg  #vegan #vegetarian (via @nwfoodette)","","1","2","1352596736000","6:48 AM - 11 Nov 2012","/PCC/status/267436212258742272"
"1549195645-665","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","These tasty Pumpkin Nut Muffins are packed with fiber, protein, and antioxidant power! http://ow.ly/fvaiw  #vegan #recipe","","2","2","1353639612000","8:30 AM - 23 Nov 2012","/OneGreenPlanet/status/271810352289808385"
"1549195645-519","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganmainstream","Vegan Mainstream","How To Eat #Vegan For A Week & Love It: http://bit.ly/TqE0t1  via @Buzzfeed","1","3","5","1354291081000","9:28 PM - 30 Nov 2012","/Veganmainstream/status/274542810433212416"
"1549195645-557","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganism","Veganism","My #vegan wife produced a beautiful baby nearly a year ago. Baby is still 75th percentile for weight, 95th for height, 90th for head!","3","5","6","1354126966000","11:52 PM - 28 Nov 2012","/Veganism/status/273854464497184768"
"1549195645-457","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@MeatFreeAthlete","Meat Free Athlete Ⓥ","my food is GROWN not born. How about you? -> http://tinyurl.com/mfashop  <-  https://twitter.com/MeatFreeAthlete/status/275727252203900928/photo/1pic.twitter.com/RKPSRgTD  #vegan #plantstrong #tshirt pic.twitter.com/BUxmnR4E","","7","3","1354573624000","3:57 AM - 4 Dec 2012","/MeatFreeAthlete/status/275727878749057024"
"1549195645-1308","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@theindianvegan","The Indian Vegan","Ironic fb friend update: ""went to garden, saw a ton of cute animals, had awesome burger for lunch""... guess the cow's not cute. #vegan","","2","4","1350792394000","9:36 AM - 21 Oct 2012","/theindianvegan/status/259868254602944512"
"1549195645-763","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","A perfect addition to any holiday meal: Homemade Healthy Crescent Rolls! http://ow.ly/flSty  #vegan #recipe","","4","3","1353294016000","8:30 AM - 19 Nov 2012","/OneGreenPlanet/status/270360818254766080"
"1549195645-514","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta","PETA","SNACK TIP: @vegancuts has a #Vegan Snack Box that allows you to ""try before you buy"": http://peta.vg/3g  #nomnom","","10","7","1354299009000","11:40 PM - 30 Nov 2012","/peta/status/274576063118598144"
"1549195645-367","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@MCSPANO","Marissa Spano","I've never had a better sauce! @Tessemaes buffalo sauce is #vegan, #glutenfree and sugar-free. And...it happens to be highly addictive.","1","2","1","1355061056000","7:20 PM - 9 Dec 2012","/MCSPANO/status/277772320024715264"
"1549195645-1280","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@RiverflowUK","Riverflow Clothing","A free slice of handmade #vegan soap with every purchase at the @WMVeganFestival next Saturday!pic.twitter.com/f7Mb2qs3","","4","1","1350915929000","7:55 PM - 22 Oct 2012","/RiverflowUK/status/260386392079757312"
"1549195645-600","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@RightSoap","Right Soap","Handmade #vegan #soaps - visit my shop for #cybermonday sale @addthis #etsybot #beobot #handmadebot #bestofetsy","","21","1","1353938510000","7:31 PM - 26 Nov 2012","/RightSoap/status/273064022037893120"
